height:  7-0 weight:  255 lbs position:  center born:  august 5, 1962, kingston, jamaica college:  georgetown
ap photo more photos     by john mossman ap sports writer  february 13, 2002       denver (ap) -- the denver nuggets  never figured out how to slow down antoine walker .   when walker wasn't making great passes, he was hitting 3-pointers. when the nuggets went out to guard him, he simply hit longer 3-pointers.   walker had his first triple-double of the season with 30 points, 14 assists and 12 rebounds as the boston celtics  pulled away from denver for a 110-93 victory tuesday night.   last season, walker had five triple-doubles, tying for second in the nba.   ``finally,'' walker said. ``it took me 50 games to get it, but there is no better time for it to come than right now, especially with the start of this (seven-game) west coast trip. in the past when we went west coming out of the (all-star) break, we would always let the first game slip away from us. this is a huge win.''   one of walker's long-range baskets came from 29 feet. four others came from 26 feet.   ``some of the shots he took were two or three feet behind the 3-point line,'' nuggets coach mike evans said. ``he was 7-for-12 on 3-pointers. that's fantastic.''   walker knew he needed to play big when teammate paul pierce  picked up his fourth foul early in the third quarter and played sparingly after that.   ``i knew my points were going to come off of 3-point shots,'' walker said. ``when our guys penetrated, they would kick it out to me, and i tried to return the favor.''   walker had 11 points -- including three 3-pointers -- as boston outscored denver 23-5 in a 4:44 stretch that spanned the third and fourth quarters and opened a 90-72 lead with 9:16 to go. the celtics capped the flurry by scoring the last 10 points, including eight by walker.   nick van exel  hit a 3-pointer and a jump hook during a 10-0 run by the nuggets that cut it to 92-84 with 6:02 remaining, but they got no closer.   pierce, who played only 24 minutes, scored eight straight boston points to make it 100-87. he finished with 25 points.   avery johnson  led denver with 21 points.   van exel, denver's leading scorer, did not start after showing up late for practice monday -- his second such infraction in two weeks. he entered with 2:24 left in the first quarter, scoring 12 points in 26 minutes.   van exel, who has demanded to be traded and been the subject of recent trade speculation, was booed by fans late in the game. he responded by waving his fingers in a bring-it-on motion.   van exel declined comment, but evans said, ``he encouraged it, and that was a defense mechanism. you know, `i don't care, boo me if you want.' deep down, even if he says he doesn't care, i think he does. it would bother me.''   denver power forward antonio mcdyess , who hasn't played all season because of knee surgery in october, planned to return to the lineup tuesday night but delayed his debut when he experienced soreness in his left knee at an early shootaround.   the celtics outshot denver 53 percent to 38 percent and were 14-of-27 from 3-point range compared to denver's 5-of-22.   ``we all know antoine is capable of doing great things,'' celtics coach jim o'brien said. ``i haven't seen too many times where somebody gets 14 assistsand no turnovers.'' notes  boston has beaten the nuggets seven straight times, including the last three in denver. ... the nuggets, who hadn't played since feb. 5, fell to 1-12 coming off two or more days of rest. ... the nuggets are 0-19 when giving up atleast 100 points.   email this story  - (view most popular)
ap photo more photos     by jim cour ap sports writer  february 13, 2002       seattle (ap) -- the player who answers to the nickname ``hair canada'' promised his young fans from british columbia that he wouldn't cut his long locks until they become unmanageable.   steve nash 's game for the dallas mavericks  on tuesday night was unmanageable for the seattle supersonics .   ``he's a shooter and he's a good player,'' the sonics' gary payton  said after nash hit his first four 3-point shots and finish with 28 points in a 112-106 victory.   nash had 15 points in the first period and shot 9-for-15, leaving seattle coach nate mcmillan talking about nash's improvement in his sixth season in the nba.   ``he's the x factor,'' mcmillan said. ``he's a very good point guard and he does a lot of things for that team. you know he creates his own shot, he creates shots for his teammates and he keeps pressure on you by pushing the ball up in transition. he's like a waterbug.''   more than 400 youth basketball players from british columbia attended the game and chanted nash's name. nash is from victoria, b.c., about 125 miles northwest of seattle.   ``my home town is not very far away,'' said nash, who became the first canadian all-star last weekend in philadelphia. ``it felt good to have a lot of support.''   after the game, nash came out of the locker room and talked to his young fans. he said he wasn't showing off for his supporters in the first quarter, when the mavericks shot 72.7 percent (16-for-22) and scored 39 points, a season high for one period.   ``that wasn't necessarily by design,'' nash said.   juwan howard  and dirk nowitzki  each had 21 points for dallas.   payton scored 10 of his 17 points in the final quarter, but it wasn't enough to prevent the sonics' fourth loss in the last five home games. rashard lewis  scored 25 points and brent barry  20 for seattle, which also got 18 points and 12 rebounds from vin baker .   dallas coach don nelson and payton were on the winning west side in philadelphia.   ``my strategy worked on gary,'' nelson said. ``during the all-star game, we had a practice and i knew we were going to play seattle. so i had gary demonstrate taking a charge. i had the other 11 players and the four assistant coaches grab a medicine ball, run the length of the floor and he took 15 straight charges. i wanted to wear him out when we came in here.''   the mavericks went ahead to stay, 100-98, on nowitzki's 3-pointer with 3:58 left, and michael finley  added two free throws after being fouled by lewis.   lewis hit an 18-footer with 2 1/2 minutes to go to pull seattle within two before the mavericks' eduardo najera  scored on an offensive rebound after a miss by nowitzki.   seattle's desmond mason  made it 104-102 on a layup with 1:46 to go before howard made two critical baskets, a 16-footer with 2:07 left and a putback with 1:23 remaining to give dallas a 108-102 lead.   lewis and mason missed 3-point tries for the sonics in the final minute.   ``we don't get nervous down the stretch,'' nowitzki said. ``we come up withbig plays. the pressure is on the home team. it's fun to play on the road.'' notes  the mavericks came into the game leading the nba in scoring with an average of 104.9 points, but were last in the league in points allowed with 101.1. ... dallas beat the sonics for the fifth time in seven games. ... lewisand rookie earl watson  each had five steals for the sonics.   email this story  - (view most popular)
ap photo more photos       february 13, 2002       sacramento, calif. (ap) -- the sacramento kings  were ready to play, and the san antonio spurs  seemed to be still enjoying the nba all-star break.   peja stojakovic scored 23 points as the kings won easily at home, using a big second-quarter effort on the way to a 99-86 victory tuesday night.   the kings have been nearly unbeatable at home, winning their 19th straight game at arco arena and improving to an nba-best 26-1.   sacramento looked much fresher than the spurs, who were outscored 20-7 on fastbreaks.   ``i thought sacramento did a great job of pushing the ball in transition, and that's the thing we were the most concerned about going in,'' spurs coach greg popovich said. ``they got 20 fast-break points and that really hurt us.''   chris webber  had 20 points, 12 rebounds and five blocks for the kings, who took the lead early in the second quarter and never trailed again. mike bibby  added 12 points and 10 assists, and scot pollard  had 10 points and 11 rebounds.   webber expressed annoyance afterward about a story that ran tuesday in the sacramento bee, linking him to supermodel tyra banks. webber said he will not talk to the local media for the remainder of the season.   ``if you are all going to violate me like that, i know everyone didn't do it, but everyone has to pay for it,'' said webber, who had a number of expletives in his brief statement to the media. ``i play basketball for you all, i don't live for you all.''   tim duncan  had 24 points and 21 rebounds for the spurs, who have lost three straight to the kings this season and eight of 11 overall. san antonio has dropped five of its last seven.   ``they are playing very well. you have to come in here and respect that,'' san antonio reserve guard antonio daniels  said. ``sometimes we play, sometimes we don't. you have to come in here and play 48 minutes, and we didn't do that.''   david robinson  was the only other spurs player in double figures, finishing with 14 points and 10 rebounds.   although it wasn't their typical productive game on offense, the kings won this game with defense. they forced 18 turnovers, and the spurs shot 39 percent.   ``we played great defense, we made a lot of opportunities for ourselves,'' vlade divac  said. ``we were able to score off the break.''   sacramento had a 9-0 run early in the second quarter, when they outscored the spurs 32-16. stojakovic scored 13 points in the second period as the kings took a 52-37 halftime lead.   ``we knew that the first half was not what we wanted to come out of the break with,'' duncan said. ``we knew we didn't play anywhere close to decent basketball.''   san antonio trailed by 17 points entering the fourth quarter before closing to 83-73. but bobby jackson  made a 3-pointer and hedo turkoglu had two baskets as the kings regained control with a 11-2 run, building the lead to 92-73 with 5:09 remaining.   webber scored 10 points in the third quarter as the kings built their lead to 75-58 heading into the fourth.   ``i was pleased with the way we approached the game at the defensive end,'' kings coach rick adelman said. ``we really stayed with what we were trying todo.'' notes  duncan had 16 first-half rebounds, but many of them were off his own misses. he shot 5-of-15 in the opening half. ... sacramento committed just three first-half turnovers. ... san antonio missed all seven of its3-pointers.   email this story  - (view most popular)
ap photo more photos  regarding the game, bryant said: ``the fact that there was so much hype put into this game, the first half was pretty embarrassing. this was our biggest win at home. to be playing without shaq was a huge disadvantage.''   the loss also snapped washington's 13-game winning streak in games played by richard hamilton , who scored 12 of his 17 points in the first quarter. popeye jones  had 17 points for the wizards, and fisher added 16 points for the lakers.   washington led 48-35 at halftime and outscored the lakers 15-8 to start the third quarter for their 20-point lead, which disappeared before the periodended. notes  the lakers have won nine straight and 26 of the last 28 games between the teams in los angeles. ... o'neal said he plans to return next tuesday night against boston. ... the lakers are 1-1 since he was placed on the injured list for the second time this season, and 6-4 overall without him. ... wizards reserve tyronn lue  played his first game in los angeles since helping the lakers win the nba finals last june. lue, who received his championship ring before the game, had five points in 16 minutes. ... the wizards activated christian laettner  and placed rookie kwame brown , the first overall selection in last june's draft, on the injured list with a pulled hamstring and strained calf. ... the lakers tied a season-low with their 35 points in the first half,and equaled a season high with their 68 points in the second half.   email this story  - (view most popular)
ap photo more photos     by john nadel ap sports writer  february 13, 2002       los angeles (ap) -- michael jordan  and the washington wizards  controlled the game for about 32 minutes.   then, it was like somebody flicked a switch, and the two-time defending nba champion los angeles lakers  came alive.   kobe bryant  scored 18 of his 23 points in the second half and had 11 rebounds and a career-high 15 assists for his third nba triple-double tuesday night as the lakers rallied from a 20-point deficit to beat the wizards 103-94.   thus, phil jackson was a winner in his first game coaching against jordan even though the lakers played without shaquille o'neal , sidelined due to pain in his arthritic right big toe.   ``it's a learning experience, and i think we learned a lot against a team that's probably still a championship-quality team, even without shaq,'' said jordan, who had 22 points, five rebounds and six assists. ``we just lost our composure, and i'm a part of that.   ``defensively, phil took options out of our game. they kind of mixed it up with the zones and man-to-man. if anyone knows my game, phil knows my game. and he has the right caliber of players to illustrate his coaching philosophies.''   jackson coached the jordan-led chicago bulls  to six championships in an eight-year span before both left that team in 1998. jackson took a year off before becoming coach of the lakers, and jordan ended his retirement this season.   ``he vowed he'd never play for another coach again, and there he was, playing against phil,'' lakers guard derek fisher  said of jordan. ``i'm sure it was a little difficult for him early on, but he was still able to put together a great game.''   but not great enough.   the lakers outscored the wizards 43-11 to turn a 63-43 deficit with 7:50 left in the third quarter into an 86-74 lead with 8:03 remaining in the game.   the wizards, who had their five-game winning streak snapped, got no closer than seven after that.   ``i did not know what happened in the first half, we kind of stumbled around,'' jackson said. ``i guess desperation is the answer.''   bryant shot 9-of-20 and, just as he promised, got his teammates involved -- especially in the third period.   and when it came time to score, he scored.   with a little over a minute left and the lakers leading 97-89, bryant hit from outside over jordan, drawing one of the loudest cheers of the night from the staples center crowd of 18,997.   jordan left the game for good a few seconds later.   bryant broke into a big smile afterward when asked about the fan reaction.   ``it made me feel good to come back to staples center and hear the crowd supporting you,'' he said.   two days earlier, he was booed loudly in his hometown of philadelphia during his mvp performance at the all-star game.   ap photo
ap photo more photos     by paul nowell associated press writer  february 14, 2002       charlotte, n.c. (ap) -- muggsy bogues  is leading a group that is trying to stop the charlotte hornets  from moving to new orleans.   bogues, a 5-foot-3 point guard who played for the hornets when they led the league in attendance in the late 1980s and early 1990s, will co-chair a hastily formed group that calls itself the ``let's take back the game'' committee.   ``it's great to see all these folks stepping up to the plate to try to save the franchise,'' bogues said wednesday. ``charlotte deserves an nba team.''   hanging over his head at a news conference was a sign that read ``new owners,'' something the group hopes to find. nevertheless, committee co-chair mac everett, a banker with wachovia corp., wouldn't discuss who those new owners might be.   ``the current owners of the hornets have stated their intentions very clearly that they want to move the team to new orleans,'' everett said. ``our intention is to keep the team in charlotte with new owners.   ``we now are not sure when a potential ownership group can be announced.''   everett said the committee will turn to the nba for advice on what needs to be done to save the franchise. immediate plans call for securing deposits for luxury suites and season tickets in a new downtown sports arena, he said.   bogues, one of the original hornets when the team joined the league in 1988, said he wants to recapture the spirit of that time when the charlotte coliseum was sold out every night.   ``this is basketball country,'' he said. ``i know the fans don't want the hornets to leave charlotte. the owners say they can't be successful here. but i don't believe the nba wants to up and leave charlotte.''   bogues, a guard for the dallas mavericks , though not on the team's active roster, didn't say anything at the news conference about buying a part of the club.   hornets owners george shinn and ray wooldridge have said the club is not for sale, and they plan to move to new orleans as soon as next season.   an nba official criticized the charlotte city council's latest effort to keep the hornets in town by requiring the team to change owners in order to get a new arena.   nba deputy commissioner russ granik suggested that forcing out wooldridge and shinn could only serve to alienate other potential owners.   ``i don't know what those people are trying to accomplish,'' granik said. ``it doesn't look like anything is happening there that is likely to keep the team in charlotte.   ``to come out and announce they'll build an arena only if there's new ownership, i don't see how that helps with the board of governors.''   that board -- with one vote for each of the 29 nba teams -- will decide in april whether to grant the hornets permission to move to new orleans.   several nba officials, including granik, have said charlotte needs an alternative ownership group available if the league rejects the hornets' request and shinn and wooldridge choose to sell.   but he said an ultimatum -- new owners or no arena -- won't work with the league. he added that charlotte's approach might make it pointless to address other issues, such as the outline of an arena lease.   email this story  - (view most popular)
ap photo more photos       february 14, 2002       charlotte, n.c. (ap) -- add two more injuries and another blowout loss to what has been a frustrating season for the chicago bulls .   lee nailon  scored 24 points, baron davis  had 18 points and 12 assists and jamaal magloire  added 17 points and 10 rebounds as the charlotte hornets  beat chicago 113-91 wednesday night.   the bulls played the second half without starters eddie robinson  and brad miller . robinson scored 14 points in the first half before straining his groin. miller bruised his left calf.   ``brad is day to day, and with eddie it may be a while before we get him back,'' bulls coach bill cartwright said.   chicago was already without injured players ron mercer , charles oakley  and greg anthony .   ``we hadn't been playing like that lately, but you can only use a four-letter word to describe how we played,'' said ron artest , who had 10 points on 4-of-12 shooting. ``i was so frustrated out there because i wanted to do more.''   a.j. guyton  scored 19 points to lead chicago, which fell to 3-23 on the road.   the hornets shot 55 percent for the game and outrebounded the bulls 48-40.   ``it wasn't a perfect game, but for the most part we played very well,'' said hornets center elden campbell , who blocked six shots. ``we want to establish a low-post presence.''   leading 43-37, the hornets went on an 18-4 run to take a 20-point lead before settling for a 61-43 cushion at halftime. stacey augmon  scored eight points for the hornets, and the bulls committed four turnovers during the spurt.   without robinson and miller in the second half, the hornets pulled away. robert traylor 's alley-oop dunk from davis at the buzzer gave charlotte a 93-60 lead after three quarters.   the lead ballooned to as many as 40 in the final period as the hornets improved to 3-0 against the bulls this season and 10-2 in the past 12 meetings since 1998.   everyone got involved and it all worked out,'' cartwright said of the hornets. ``we didn't establish ourselves defensively and we didn't share the ball. i won't call it being selfish, but guys were trying to do too much.''   charlotte led 32-28 after the first quarter, which included a technical foul on the bulls for having six players on the floor.   artest appeared to be unsure if he was supposed to be in the game, then tried to casually walk off the court as the hornets screamed at the officials. nailon hit the technical free throw.   ``we have to find a way to keep this going,'' hornets coach paul silas said. ``our home court record (10-14) has been dismal so far. if we can get on a roll notes  silas said they'll likely stick with 11 players on the roster until jamal mashburn  returns monday from an abdominal injury. the hornets placed reserve matt bullard  on the injured list wednesday with back spasms. silas said he's resisting bringing back mashburn earlier. ``we're doing it by the book,'' silas said. ... cartwright said he's received e-mails from bulls owner jerry reinsdorf saying he's doing a good job, but having the interim tag removed from his title hasn't been mentioned. ``i'm not concerned about that,'' cartwright said.   email this story  - (view most popular)
ap photo more photos     by joel eskovitz associated press writer  february 14, 2002       milwaukee (ap) -- for two games, the milwaukee bucks  and cleveland cavaliers  made the case for parity in the nba's eastern conference.   one night after losing to the basement-dwelling chicago bulls , the central division leaders fell to the cavs, the conference's second-worst team, 115-107 wednesday night. cleveland, fresh off tuesday night's victory over toronto, has back-to-back wins over the division's two best teams.   ``there's not that much difference between the top and the bottom of this league,'' bucks forward darvin ham  said. ``on any given night, you can get slapped around.''   cavs guard wesley person  says most eastern conference teams have talented shooting guards and small forwards and have to rely on their outside game -- something the powerhouses in the west don't have to deal with because of their stars in the middle.   ``you don't have that one big man that dominates on the inside like out west. i think that's the big difference. besides dikembe mutombo  and alonzo mourning , there's not really a go-to center in the east,'' said person, who tied a career best with 33 points, including five 3-pointers.   the bucks have dropped seven of their last nine overall and five of their last seven at the bradley center, a skid cavs coach john lucas characterized as a ``little bit of a funk.''   ``i'm predicting them to come out of the east,'' lucas said. ``they've been there. who has more experience?''   bucks coach george karl, who has expressed concern the team hasn't taken advantage of losses by conference rivals to move up in the standings, said the slump is starting to get to the players.   ``our confidence is a little wobbly,'' he said. ``right now, i'm not even worried about the rest of the conference. i'm worried about trying to win a game.''   karl tried a number of defensive schemes to try to contain the sharp-shooting cavs. after michael doleac  scored 12 points in the first quarter for cleveland, milwaukee briefly switched to a zone, only to get beaten up by person and andre miller , who had 27 points and 19 assists.   lamond murray  scored 22 points for cleveland, which won for just the fifth time in 25 road games and has a season-high three-game winning streak.   cleveland led most of the game, and after a brief milwaukee surge in the second quarter, took the lead for good with 3:21 left in the first half.   glenn robinson , who finished with 32 points, and ray allen , who scored 27, keyed a second-half run that allowed the bucks to pull within six with 4:20 remaining.   but a costly foul by allen with a second left on the shot clock, followed byanthony mason's technical, allowed the cavs to pull away. notes  bucks point guard sam cassell  missed the game because of a strained big toe on his left foot, but is expected to return friday against miami. ... the bucks didn't commit a foul until michael redd  was whistled with 5:05 left in the second quarter. they finished with just three in the first half, when cleveland had nine. ... cleveland's win snapped a seven-game losing streak in milwaukee. ... miller's 19 assists and zero turnovers were one assist shy of an nba record of 20 assists and zero turnovers. ... the cavaliers scored aseason-high 115 points.   email this story  - (view most popular)
ap photo more photos     by chris sheridan ap basketball writer  february 14, 2002       new york (ap) -- as bad as things are for the new york knicks , they'd be a whole lot worse if not for their three games against the toronto raptors .   taking advantage of vince carter 's absence and toronto's other injury woes, the knicks survived a fourth-quarter challenge and defeated the raptors 89-82 wednesday night to avoid falling into last place in the atlantic division.   ``it was definitely a must-win, but we've had a lot of must-win games and we haven't won all of them. that's why we're in the situation we're in,'' allan houston  said.   new york is 3-0 this season against toronto, 17-29 against everyone else.   the knicks' troubles have led them to examine several trade options, and coach don chaney said there were a couple of deals being discussed.   none of the eight knicks who played did anything to diminish their trade value. kurt thomas  scored 19 points, latrell sprewell  added 14, allan houston 13 and clarence weatherspoon  12.   new york's reserves' outscored toronto's 24-3, with othella harrington  scoring eight points on 4-of-5 shooting.   harrington, the only one of the knicks' regulars in the final year of his contract, said he expects to be included in any deal the knicks make.   new york is nine games under .500 and just a half-game ahead of the last-place miami, leaving the knicks in danger of missing the playoffs for the first time since 1987.   ``i have no idea as to what is going to happen,'' sprewell said. ``we're either going to make the playoffs in the next month or so or not, so guys need to be focused and not worry about what management is doing.''   new york let a 21-point lead dwindle to four late in the game, but thomas scored six fourth-quarter points, and weatherspoon had two key late buckets.   for toronto, keon clark  had 26 points, morris peterson  25 and alvin williams  16, including 12 straight for the raptors to lead their fourth-quarter surge.   toronto was without four key injured players -- vince carter, hakeem olajuwon , dell curry  and jerome williams .   after speaking with team president scott layden, chaney indicated that the knicks might make a major deal before the feb. 21 deadline.   ``he feels from his communications with several teams that something could possibly happen,'' chaney said, admitting that the knicks are too small and lack a low-post presence.   the knicks took a 67-46 lead on a tip-in by travis knight  with 3:36 left in the third, and the lead was still 16 with less than 10 minutes left in the game before toronto started to rally.   williams scored the raptors' next five baskets on jump shots -- including a pair of 3-pointers -- to make it 82-74. chris childs ' jumper and williams' steal, leading to a fast-break layup by peterson, closed toronto to 84-80 with 2:28 left.   after toronto made it 86-82, weatherspoon scored inside and williams missed for toronto. the knicks then committed a 24-second violation, but petersonmissed a 3-point attempt to end the raptors' chances. notes  knicks guard mark jackson  left the game with 1:15 left after dislocating his left ring finger. he is expected to play friday against detroit. ... davis shot just 2-for-12, while childs was 2-for-10. ... childs said he still speaks weekly with charles oakley , who would like to be released by chicago so he can sign with a playoff contender. ``he has three teams in mind,'' childs said, strongly hinting that the new jersey nets  are one ofthem.   email this story  - (view most popular)
ap photo more photos     by dave campbell ap sports writer  february 14, 2002       minneapolis (ap) -- the minnesota timberwolves ' satisfaction with beating their former point guard was tempered a bit by news that their current floor leader is out for the season.   kevin garnett  had 33 points, 13 rebounds and six assists to lead the timberwolves past stephon marbury  and the phoenix suns  107-92 wednesday night.   before the game, minnesota learned terrell brandon  will miss the rest of the year with an injured left leg.   ``it's a blow, but we've had bigger blows,'' garnett said. ``we've been through it before. every year, we go through something that only makes us stronger.''   chauncey billups , who must play most of the minutes at point guard with brandon out, had 16 points.   ``maybe he'll be another tom brady,'' timberwolves coach flip saunders said, referring to the new england patriots ' backup quarterback who led his team to a super bowl title. ``everyone's going to have to step it up a notch.''   marbury, who snapped minnesota's nine-game winning streak jan. 18 with a 3-pointer in overtime that gave the suns a 103-100 victory, scored 71 points in his first two trips to minneapolis after the timberwolves traded him to new jersey in 1999.   this time, marbury managed just 15 points on 6-of-14 shooting. he added 11 assists and five rebounds.   ``they're a good team,'' marbury said. ``i think it's a perfect opportunity for chauncey. he has a chance to put his mark down. i'm happy for him. all you need in the nba is the opportunity.''   marbury was booed each time he touched the ball. fans behind the basket waved signs referring to his arrest for drunken driving last week.   ``i know how the fans are here,'' he said. ``it's been three years -- that's over with.''   the first 10,000 fans took advantage of garnett's generosity, receiving a coupon for a free soda or beer courtesy of the all-star forward, who said earlier this season he'd buy the drinks to get the crowd more riled up.   taken out with less than a minute left, garnett picked up an empty cup sitting on the press table on his way to the bench and raised it to the crowd.   ``i thought it'd be a cool thing,'' garnett said. ``i totally love our fans. this was my way of giving back to them.''   garnett, who had 10 rebounds by halftime, has 65 points and 27 rebounds in two games against phoenix this year.   shawn marion  led the suns with 24 points.   anthony peeler  scored 17 points for minnesota, including three 3-pointers in the second quarter. joe smith  added 19 points and 10 rebounds.   ``it was huge for us,'' smith said. ``especially because we lost to this team before. they kind of ran off their mouth as they were leaving the court. idon't think we forgot.'' notes  brandon was placed on the injured list and will have arthroscopic surgery next week -- his second operation this season -- to repair a cartilage fracture on the surface of his left femur. it's unrelated to the first injury. ... phoenix f tom gugliotta  was activated from the injured list after missing 15 games with tendinitis in his left quadriceps muscle. ... the timberwolves said garnett's share of the tab, expected to be between $12,000 and $15,000, would be based on the ratio of sodas to beers given out. ... the target center's shot clock didn't work in the first half, forcing the public addressannouncer to count down the final 5 seconds.   email this story  - (view most popular)
ap photo more photos       february 14, 2002       portland, ore. (ap) -- the portland trail blazers  talked about coming out strong after the all-star break. now they're talking about staying strong.   rasheed wallace  scored 24 points, and bonzi wells  added 22 and a career-high nine assists as portland ended dallas' franchise-record eight-game road winning streak with a 114-103 victory wednesday night.   ``we regained the momentum we had a couple of weeks ago,'' said wells, referring to an 11-2 stretch in late january. ``after losing the last two before the break, we really needed this win.   dale davis  had 15 points and 13 rebounds for the blazers, who outrebounded dallas 45-27. wallace had nine rebounds and wells eight.   ``we're not a strong rebounding team,'' dallas coach don nelson said. ``we didn't pursue the ball very well. they did, and that's probably why they won the game.''   the blazers came into the break having lost three of four, all on the road.   ``we talked before the game that we wanted to start anew in the next 30 games,'' portland coach maurice cheeks said. ``we needed to start over and focus, not on other teams, but on ourselves.''   dirk nowitzki  had 27 points for the mavericks. tim hardaway  and juwan howard  scored 19 apiece.   portland came out with a strong defensive effort, forcing 15 turnovers leading to 20 points.   ``defense wins games, and you saw that tonight,'' cheeks said. ``we maintained defensive pressure, contested shots and contained their big three shooters.''   portland went ahead in the second quarter with a 10-0 run. after that, the mavericks were never closer than four points, when it was 100-96 with 7:40 remaining. but the blazers scored 10 of the next 11 points to put the game out of reach.   damon stoudamire  had 19 points, seven rebounds and eight assists for portland. scottie pippen  had 13 points and 10 assists.   ``we've started with a clean slate -- we're 1-0 and it's a new season,'' wallace said. ``once playoff time comes around, nobody wants to play us. we have nothing to lose and anything can happen.''   dallas point guard steve nash , who scored 39 points on the blazers in december, struggled with only three points on 1-of-7 shooting.   the teams were mostly even through the first seven minutes before the blazers went on an 8-0 run to take a 25-18 lead with 3:30 left in the first quarter.   the mavericks started chipping away in the second, eventually tying the game at 42 five minutes into the period.   but the blazers stormed back with a 10-0 run over the next three minutes to build a lead that eventually stood at 60-51 at the break.   tempers were short in the first half. nelson got into a heated exchange with the officials twice, finally receiving a technical midway through the second.   hardaway picked up one in the third and wallace earned his league-leading18th technical in the fourth. notes  davis recorded his 1,000th career blocked shot in the second quarter. ... davis also registered his 15th double-double of the season. ... portland is 15-2 when scoring more than 100 points. ... the last time dallas lost a road game was jan. 14 at orlando, 113-87. ... the blazers have won 11 of 12 games against dallas in portland, and are 38-8 against the mavericks at home. ...portland has won six consecutive home games.   email this story  - (view most popular)
ap photo more photos     by rick eymer associated press writer  february 14, 2002       oakland, calif. (ap) -- while jason richardson  was establishing himself as a future star, his golden state warriors  teammates used the all-star break to get away from basketball for a few days.   richardson recorded his first career double-double with 19 points and 10 rebounds as the warriors defeated the boston celtics  92-75 wednesday night.   golden state lost its first eight games after last year's all-star game and finished the year winning just twice in 34 outings.   ``i guess the break was a great time for us to just get away and concentrate on things we need to do the rest of the season,'' said richardson, who won the slam dunk contest and was the mvp of the rookie challenge game. ``guys came back, had a great attitude and were focused. the break gave me a lot of confidence and i want to ride this as long as i can.''   the celtics were the perfect opponents for golden state, which snapped a five-game losing streak by beating boston for the sixth straight time at home.   antawn jamison  scored 27 points as the warriors turned in their best second-half defensive effort of the season, allowing just 28 points as the celtics shot just 18 percent (7-of-39) from the field.   ``everybody took it upon themselves to step it up defensively,'' jamison said.   the 75 points were the second lowest of the season for boston, and the second lowest allowed by the warriors.   ``they didn't shoot the ball well, but i think our defense had something to do with that,'' said bobby sura, who finished with 11 points.   paul pierce  scored 30 points for boston, the 20th time this season he reached that level. only philadelphia's allen iverson  (21 times) has done it more often.   antoine walker  followed his first triple-double of the season tuesday night in denver with 13 points and 12 rebounds.   ``we just didn't make the shots down the stretch, and we usually can make shots in the fourth quarter,'' said walker, who missed his final five shots. ``we had shots, but they just didn't fall.''   the warriors won despite making less than 40 percent of their shots for the 17th time this season. boston was even worse, making just 31 percent of its shots one night after shooting 53 percent in a victory over denver.   ``we had opportunities,'' said pierce, who also had 11 rebounds. ``we got what we wanted on offense, but didn't knock them down.''   the celtics missed eight of their first nine shots in the fourth quarter as golden state built a 79-69 edge with five minutes to play.   the warriors eventually led by as many as 20 points as boston made just two of 19 shots and scored 11 points in the final period.   the celtics took a 58-54 lead with 7:59 left in the third quarter on a jumper by pierce.   golden state then went on a 17-6 run to take a 71-64 advantage into the final period.   in the first half, the warriors had a 12-point lead when richardson hit a 3-pointer with 5:02 left. boston went on a 17-8 run the rest of the way toclose to 50-47 at halftime. notes  richardson received a standing ovation when he was honored before the game for his all-star accomplishments. ... boston's last win in oakland was 116-115 on feb. 15, 1995. ... warriors c marc jackson , eligible to play after a two-game team suspension, has a strained left calf and did not play for the 12th straight game. ... the six-game home winning streak over the celtics isgolden state's longest against any nba team.   email this story  - (view most popular)
ap photo more photos  boston was in first place in the al east on june 27, when martinez went on the disabled list. the red sox were in contention when he returned aug. 26, but he was not the same pitcher who was 7-1 with a 1.44 era on memorial day.   the red sox were just 17-26 in their last 43 games, and martinez made his last start sept. 7, lasting three innings against the new york yankees .   he announced sept. 18 that he wouldn't pitch again because of shoulder inflammation, ending his season at 7-3 with a 2.39 era.   before then, boston general manager dan duquette said martinez might be healthy enough to pitch, a statement that upset his ace.   ``we had a meeting. he apologized,'' martinez said. ``we get along really well. dan has always been a nice person to me and a good gm. i respect him a lot.''   duquette may lose his job once the sale of the red sox to a group headed by john henry is finalized. martinez figures to be around much longer.   ``my pitches are there, especially the fastball,'' he said. ``i'm looking forward to putting up more numbers and maintain my level, not be just one more player on the pile.''   email this story  - (view most popular)
